csu,variable,shock,horizon,irf
aave_v3_avalanche,liquidation,liquidation_shock,14,2.222969818768363e-10
aave_v3_avalanche,liquidation,liquidation_shock,15,4.6677683747054497e-11
aave_v3_avalanche,liquidation,liquidation_shock,16,9.801331033175593e-12
aave_v3_avalanche,liquidation,liquidation_shock,17,2.0580731532894797e-12
aave_v3_avalanche,liquidation,liquidation_shock,18,4.321520336580447e-13
aave_v3_avalanche,liquidation,liquidation_shock,19,9.074282873451877e-14
aave_v3_avalanche,liquidation,liquidation_shock,20,1.905408359419023e-14
aave_v3_avalanche,liquidation,liquidation_shock,21,4.000956401247101e-15
aave_v3_avalanche,liquidation,liquidation_shock,22,8.40116610563158e-16
aave_v3_avalanche,liquidation,liquidation_shock,23,1.7640680090784694e-16
aave_v3_avalanche,liquidation,liquidation_shock,24,3.704171422835356e-17
aave_v3_avalanche,liquidation,liquidation_shock,25,7.777980134026528e-18
aave_v3_avalanche,liquidation,liquidation_shock,26,1.6332120752420452e-18
aave_v3_avalanche,liquidation,liquidation_shock,27,3.429401511384462e-19
aave_v3_avalanche,liquidation,liquidation_shock,28,7.201021168390153e-20
aave_v3_avalanche,liquidation,liquidation_shock,29,1.512062839403881e-20
aave_v3_avalanche,liquidation,liquidation_shock,30,3.175013622154523e-21
aave_v3_base,basket_return,return_shock,0,0.19544528490323204
aave_v3_base,basket_return,return_shock,1,-0.013720967156540543
aave_v3_base,basket_return,return_shock,2,0.01600842803788869
aave_v3_base,basket_return,return_shock,3,-0.013657910331775948
aave_v3_base,basket_return,return_shock,4,0.0034013705494617993
aave_v3_base,basket_return,return_shock,5,-0.001540796980948145
aave_v3_base,basket_return,return_shock,6,0.0014378647104143678
aave_v3_base,basket_return,return_shock,7,-0.00024577904581642813
aave_v3_base,basket_return,return_shock,8,0.00033675780327311206
aave_v3_base,basket_return,return_shock,9,-5.939965827274071e-05
aave_v3_base,basket_return,return_shock,10,8.954797402072618e-05
aave_v3_base,basket_return,return_shock,11,1.6469960124495481e-06
aave_v3_base,basket_return,return_shock,12,2.93201878132554e-05
aave_v3_base,basket_return,return_shock,13,5.587808530523079e-06
aave_v3_base,basket_return,return_shock,14,1.0066689099215544e-05
aave_v3_base,basket_return,return_shock,15,3.2660681612345476e-06
aave_v3_base,basket_return,return_shock,16,3.6410836405147416e-06
aave_v3_base,basket_return,return_shock,17,1.6417528464255817e-06
aave_v3_base,basket_return,return_shock,18,1.3999388480749256e-06
aave_v3_base,basket_return,return_shock,19,7.441487907365832e-07
aave_v3_base,basket_return,return_shock,20,5.598354819346908e-07
aave_v3_base,basket_return,return_shock,21,3.232793675102201e-07
